"","exposure","outcome","term","estimate","std.error","statistic","p.value","ci_lower","ci_upper"
"544","isolation_cat_nominal","IL_12p70","isolation_cat_nominalVery Isolated",-0.1651410042,0.299090615146851,-0.552143717779031,0.582045995507603,-0.751358609887829,0.421076601487829
"545","race_f","TNF","race_fAsian",-0.590115708135134,1.06912872291153,-0.551959455853068,0.582183475063271,-2.68560800504173,1.50537658877146
"546","social_relationships_ordinal","BDNF","social_relationships_ordinal.L",0.146269850457857,0.265020966069953,0.551918033606626,0.58220004852946,-0.373171243039251,0.665710943954965
"547","isolation_item_communicate","CX3CL1","isolation_item_communicate2",-0.255615466979167,0.463120485351365,-0.551941611447469,0.582232179600503,-1.16333161826784,0.652100684309509
"548","isolation_item_visit","IL_6","isolation_item_visit0",-0.3463932789,0.631213216993291,-0.548773805070184,0.584383890274482,-1.58357118420685,0.89078462640685
"549","isolation_item_communicate","IFN_gamma","isolation_item_communicate1",0.256780177520834,0.470486243335113,0.545776164889771,0.586447516138326,-0.665372859415988,1.17893321445765
"550","isolation_item_communicate","TNF","isolation_item_communicate1",0.250869253666667,0.460573837983574,0.54468845813082,0.587192672964189,-0.651855468781138,1.15359397611447
"551","race_f","sTREM_1","race_fBlack",0.153236179249706,0.281425891235744,0.544499223496618,0.587286404505643,-0.398358567572352,0.704830926071764
"552","race_f","sTREM_1","race_fOther",-0.296281151045946,0.544716642714796,-0.543917934229657,0.58768489737688,-1.36392577076695,0.771363468675054
"553","isolation_item_communicate","IL_18","isolation_item_communicate5",0.161930087785539,0.298120413343376,0.543170076713357,0.58823361629424,-0.422385922367477,0.746246097938555
"554","social_relationships_nominal","BDNF","social_relationships_nominalFair",0.210207081636364,0.387258702961878,0.542807895674476,0.588434739400012,-0.548819976168917,0.969234139441645
"555","isolation_cat_nominal","GM_CSF","isolation_cat_nominalVery Isolated",-0.144744533142857,0.266687207175316,-0.542750192916845,0.588474328906125,-0.667451459206476,0.377962392920762
"556","race_f","IL_18","race_fUnknown",-0.294631197155405,0.545677788644132,-0.539936210135083,0.590417906135165,-1.3641596628979,0.774897268587093
"557","isolation_item_visit","IL_12p70","isolation_item_visit2",0.263546660227586,0.488291417821738,0.539732320922748,0.590581501884177,-0.693504518703021,1.22059783915819
"558","social_relationships_d","IL_8","social_relationships_dHigh",-0.216277715631958,0.401075746305431,-0.53924406455447,0.590860068801914,-1.0023861783906,0.569830747126686
"559","isolation_item_communicate","IFN_beta","isolation_item_communicate2",-0.197715631657738,0.367875612550471,-0.537452402150231,0.5921611790854,-0.918751832256661,0.523320568941185
"560","race_f","VILIP_1","race_fAsian",-0.553407193418918,1.03068307819514,-0.536932452978666,0.592483570826898,-2.57354602668139,1.46673163984355
"561","isolation_cat_d","IP_10","isolation_cat_dHigh",-0.116051603487804,0.21645148127591,-0.536155275093145,0.592985277531177,-0.540296506788589,0.30819329981298
"562","isolation_item_communicate","IFN_alpha2","isolation_item_communicate0",-0.4987132189375,0.948299408925784,-0.525902699340953,0.600131895842563,-2.35738006043204,1.35995362255704
"563","social_activities_d","IL_8","social_activities_dHigh",-0.265808353072606,0.507469370670618,-0.523791914222018,0.601527116218999,-1.26044831958702,0.728831613441805
"564","social_relationships_d","TGF_beta1","social_relationships_dHigh",0.225618544391753,0.430848530215359,0.523660935500877,0.601617910137304,-0.61884457483035,1.07008166361386
"565","social_activities_nominal","VILIP_1","social_activities_nominalGood",0.159140415213286,0.304144375807412,0.523239710715728,0.60193131820678,-0.436982561369242,0.755263391795813
"566","social_relationships_ordinal","IFN_gamma","social_relationships_ordinal.Q",-0.121939174992002,0.233070390585712,-0.523186041288065,0.601968529176726,-0.578757140539998,0.334878790555994
"567","isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate2",0.2207969393125,0.422937102905151,0.522056205983935,0.602797346001872,-0.608159782381596,1.0497536610066
"568","isolation_item_visit","TNF","isolation_item_visit2",-0.258568899213794,0.495933307089459,-0.521378369868494,0.603255991369557,-1.23059818110913,0.713460382681546
"569","isolation_cat_ordinal","sTREM_2","isolation_cat_ordinal.C",0.0871431415900915,0.167463810340727,0.520369991658421,0.603922473177634,-0.241085926677733,0.415372209857916
"570","social_relationships_ordinal","MCP_1","social_relationships_ordinal.Q",0.119035133660016,0.230101067455665,0.517316738145732,0.606044263554895,-0.331962958553088,0.57003322587312
"571","social_relationships_ordinal","IL_12p70","social_relationships_ordinal.C",-0.0904388024895346,0.175308124450282,-0.515884832908492,0.607040498536821,-0.434042726412087,0.253165121433017
"572","isolation_cat_ordinal","beta_NGF","isolation_cat_ordinal.L",0.101621459225656,0.197290271806889,0.515086011565359,0.607596593464714,-0.285067473515846,0.488310391967158
"573","isolation_item_communicate","GM_CSF","isolation_item_communicate5",0.131008485767157,0.255326025326269,0.513102750100572,0.609022549190969,-0.36943052387233,0.631447495406643
"574","race_f","VEGF","race_fAsian",-0.604414249567567,1.18102705613004,-0.511770027985723,0.609918181178703,-2.91922727958244,1.71039878044731
"575","race_f","IFN_gamma","race_fAsian",-0.546105525864865,1.07177357012745,-0.509534421342301,0.611478323538641,-2.64678172331468,1.55457067158495
"576","race_f","IFN_lambda2_3","race_fOther",-0.24025679377027,0.472538670862308,-0.508438374645275,0.612243866289402,-1.16643258866039,0.685919001119853
"577","social_activities_nominal","VEGF","social_activities_nominalVery good",-0.142714880712627,0.280790740144458,-0.508260637937008,0.612357409739443,-0.693064731395766,0.407634969970511
"578","race_f","IL_12p70","race_fAsian",-0.505005013716216,0.996966921138894,-0.506541393709752,0.61356984343505,-2.45906017914845,1.44905015171602
"579","social_relationships_ordinal","VEGF","social_relationships_ordinal.Q",-0.132491236437431,0.261592928598939,-0.506478661892881,0.613603118696077,-0.645213376491351,0.38023090361649
"580","isolation_item_visit","beta_NGF","isolation_item_visit5",0.263337833457138,0.52026949479554,0.506156590173765,0.613860785731282,-0.756390376342121,1.2830660432564
"581","social_relationships_nominal","beta_NGF","social_relationships_nominalGood",0.120546368366095,0.238622304235333,0.505176449252667,0.614514160646824,-0.347153347935157,0.588246084667348
"582","isolation_cat_ordinal","TGF_beta1","isolation_cat_ordinal.Q",0.134529359978165,0.266812265515132,0.504209803542689,0.615190826922163,-0.388422680431495,0.657481400387824
"583","social_activities_d","IL_1beta","social_activities_dHigh",-0.221099106759075,0.439542537513416,-0.503020954490273,0.61600306883899,-1.08260248028537,0.640404266767221
"584","race_f","IP_10","race_fUnknown",-0.246928035945946,0.49125688696516,-0.502645443754273,0.616297109297085,-1.20979153439766,0.715935462505768
"585","social_activities_ordinal","IP_10","social_activities_ordinal.Q",-0.123451050201687,0.246296730867718,-0.501228943505507,0.617279563028785,-0.606192642702415,0.359290542299041
"586","social_activities_nominal","IL_10","social_activities_nominalVery good",0.11953582475254,0.239176496590191,0.499780816496173,0.618295424883482,-0.349250108564234,0.588321758069314
"587","isolation_item_communicate","sTREM_2","isolation_item_communicate2",0.1794381460625,0.360002724412101,0.49843552255203,0.619282682657113,-0.526167193785217,0.885043485910217
"588","social_activities_ordinal","sTREM_2","social_activities_ordinal.L",-0.137581258481916,0.276204654763879,-0.498113468071458,0.619465988127984,-0.678942381819119,0.403779864855288
"589","race_f","IL_8","race_fOther",-0.27485316035946,0.558589598618151,-0.492048475373327,0.623742415667148,-1.36968877365104,0.819982452932116
"590","social_relationships_nominal","IFN_beta","social_relationships_nominalGood",-0.119647982530713,0.243762924253528,-0.490837492605199,0.624585525536635,-0.597423314067627,0.358127349006202
"591","isolation_item_visit","sTREM_1","isolation_item_visit5",0.337378249485711,0.689657235726669,0.489196998172906,0.625773525529122,-1.01434993253856,1.68910643150998
"592","isolation_item_communicate_d","IFN_lambda1","isolation_item_communicate_dHigh",0.100102344973419,0.20517217770211,0.487894343641261,0.626651687304013,-0.302035123322716,0.502239813269554
"593","isolation_item_visit","TNF","isolation_item_visit3",-0.262321973492309,0.538948656316226,-0.486729061141572,0.627515448254607,-1.31866133987211,0.794017392887495
"594","social_relationships_ordinal","IFN_lambda1","social_relationships_ordinal.C",-0.0871232183011447,0.179113408118062,-0.486413715291028,0.627707225769228,-0.438185498212546,0.263939061610257
"595","race_f","CX3CL1","race_fOther",-0.258397391959459,0.531338880941394,-0.486313727882375,0.627787974870694,-1.29982159860459,0.783026814685673
"596","social_relationships_ordinal","sTREM_2","social_relationships_ordinal.L",0.11043365619261,0.227600675726183,0.485207945188476,0.628559271088594,-0.335663668230709,0.556530980615929
"597","race_f","IFN_alpha2","race_fAsian",-0.443538525621621,0.919318668843104,-0.482464395267619,0.630509864961805,-2.2454031165541,1.35832606531086
"598","isolation_item_visit","sTREM_1","isolation_item_visit2",0.275142994372411,0.570337796821252,0.482421112375694,0.630561141054019,-0.842719087397244,1.39300507614207
"599","race_dichotomized","IFN_beta","race_dichotomized",-0.0905409395540538,0.188244146287691,-0.480976122443039,0.631534212330667,-0.459499466277928,0.27841758716982
"600","isolation_item_visit","IL_6","isolation_item_visit4",0.296945148711111,0.617578494505027,0.480821711496131,0.631693535054271,-0.913508700518741,1.50739899794096
"601","social_relationships_nominal","IL_6","social_relationships_nominalFair",-0.20114605090909,0.419590876896479,-0.479386140129822,0.632680241979101,-1.02354416962619,0.621252067808008
"602","isolation_item_visit","CX3CL1","isolation_item_visit4",0.309470501844441,0.646937294962027,0.478362438298762,0.633436440311979,-0.958526596281133,1.57746759997001
"603","race_f","sTREM_1","race_fUnknown",-0.289242265445946,0.605144940614153,-0.477971880839651,0.633692997755289,-1.47532634904969,0.896841818157795
"604","isolation_item_communicate","BDNF","isolation_item_communicate1",0.212992374208334,0.446170219570579,0.477379181455298,0.634144366813281,-0.661501256150002,1.08748600456667
"605","social_activities_nominal","TNF","social_activities_nominalVery good",-0.122029168248911,0.256093847055961,-0.47650175766326,0.634726260375347,-0.623973108478595,0.379914771980772
"606","social_activities_ordinal","IL_12p70","social_activities_ordinal.C",-0.0952947422131174,0.199989220164282,-0.476499393991521,0.634727938195282,-0.487273613735111,0.296684129308876
"607","isolation_item_visit","VEGF","isolation_item_visit4",0.313964066244443,0.660771474203976,0.475147730344553,0.635717844080609,-0.981148023195349,1.60907615568424
"608","isolation_item_visit","beta_NGF","isolation_item_visit2",0.2038094113931,0.430256281009421,0.473693053161116,0.636751350822514,-0.639492899385366,1.04711172217157
"609","social_relationships_nominal","IL_12p70","social_relationships_nominalVery good",-0.125764449511962,0.265559609686938,-0.473582747241656,0.636799728188248,-0.646261284498359,0.394732385474436
"610","isolation_cat_ordinal","TNF","isolation_cat_ordinal.Q",0.104075368462282,0.219882802418721,0.473322002982717,0.636985084099364,-0.32689492427841,0.535045661202974
"611","race_f","IP_10","race_fBlack",-0.108032957989425,0.228461642758769,-0.472871317411894,0.63731531272392,-0.555817777796612,0.339751861817763
"612","social_relationships_nominal","IL_6","social_relationships_nominalVery good",0.139322403564594,0.294737146477773,0.472700523939898,0.637426969353269,-0.438362403531841,0.717007210661029
"613","isolation_item_visit","CX3CL1","isolation_item_visit1",-0.261592691266671,0.553554139953231,-0.472569297898798,0.637550238563412,-1.346558805575,0.823373423041661
"614","isolation_cat_nominal","IP_10","isolation_cat_nominalMost Isolated",-0.1421841988125,0.304441881834382,-0.467032321426292,0.6414632064357,-0.738890287207888,0.454521889582888
"615","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.Q",0.0978352015640674,0.20995188825277,0.46598867187267,0.642207550906703,-0.313670499411361,0.509340902539496
"616","social_relationships_d","VILIP_1","social_relationships_dHigh",0.161466801217526,0.347221386509244,0.465025506754685,0.642876146116398,-0.519087116340593,0.842020718775645
"617","social_activities_ordinal","beta_NGF","social_activities_ordinal.C",-0.080615450650376,0.173951627122027,-0.463436025199259,0.644029667951966,-0.42156063980955,0.260329738508798
"618","isolation_cat_nominal","beta_NGF","isolation_cat_nominalMost Isolated",0.1310437232125,0.28356464055905,0.462129985438757,0.644962779496434,-0.424742972283238,0.686830418708237
"619","social_relationships_ordinal","TNF","social_relationships_ordinal.Q",0.105993345179348,0.230221245474111,0.460397757648597,0.646201260332049,-0.34524029594991,0.557226986308607
"620","isolation_item_visit","IFN_lambda1","isolation_item_visit5",-0.277677250971429,0.604141219031381,-0.459623085173081,0.64678446137028,-1.46179404027294,0.906439538330077
"621","isolation_item_communicate","BDNF","isolation_item_communicate2",-0.190495241029762,0.416880565396633,-0.456953997959868,0.648705199524475,-1.00758114920716,0.62659066714764
"622","isolation_item_communicate_d","TNF","isolation_item_communicate_dHigh",0.0949450279310344,0.208431143471724,0.455522271526158,0.649683187381018,-0.313580013273545,0.503470069135614
"623","social_relationships_nominal","VEGF","social_relationships_nominalFair",0.202299458172727,0.447521944274235,0.452043661234992,0.652188067167102,-0.674843552604773,1.07944246895023
"624","social_activities_nominal","IL_8","social_activities_nominalGood",-0.15847908033916,0.351450872265611,-0.450928117826348,0.652989235290007,-0.847322789979757,0.530364629301437
"625","isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.L",-0.090485092707502,0.200686633622782,-0.450877525194733,0.653025579866227,-0.483830894608154,0.30286070919315
"626","social_relationships_nominal","VILIP_1","social_relationships_nominalVery good",0.12665493607895,0.282479266854298,0.448368963461937,0.654828718802214,-0.427004426955475,0.680314299113374
"627","isolation_item_communicate","CX3CL1","isolation_item_communicate1",-0.2215828028125,0.495658914778762,-0.447046943383242,0.655817669216247,-1.19307427577887,0.749908670153873
"628","social_relationships_ordinal","IFN_lambda1","social_relationships_ordinal.Q",0.100890950065802,0.22578282476581,0.446849534150571,0.655921870372326,-0.341643386475185,0.54342528660679
"629","social_activities_ordinal","CX3CL1","social_activities_ordinal.Q",0.134191131799072,0.300336991054029,0.446801878543598,0.655956168252922,-0.454469370666825,0.722851634264969
"630","isolation_item_visit","BDNF","isolation_item_visit0",-0.257134724950002,0.575572549461375,-0.446745983960894,0.65602449194363,-1.3852569218943,0.870987471994292
"631","isolation_cat_nominal","TNF","isolation_cat_nominalSomewhat Isolated",-0.117935933897778,0.264240494603644,-0.446320440304503,0.65630270203343,-0.63584730332092,0.399975435525364
"632","social_activities_ordinal","MCP_1","social_activities_ordinal.Q",0.119106504070425,0.26783670371259,0.444698215067028,0.65747091344932,-0.405853435206251,0.6440664433471
"633","social_relationships_d","TNF","social_relationships_dHigh",0.155660667647424,0.353318478933222,0.440567581173256,0.660431772040629,-0.536843551061692,0.84816488635654
"634","isolation_item_communicate","BDNF","isolation_item_communicate4",-0.137905591886905,0.312976083314188,-0.440626614106054,0.660443980573797,-0.751338715182713,0.475527531408903
"635","isolation_item_visit","sRAGE","isolation_item_visit4",-0.295368186622224,0.673801553008327,-0.43836079822537,0.662070290552972,-1.61601923051855,1.0252828572741
"636","social_relationships_d","CX3CL1","social_relationships_dHigh",0.167083687754639,0.381348787619154,0.438138767393965,0.662185747958161,-0.580359935978902,0.91452731148818
"637","social_activities_nominal","IL_6","social_activities_nominalVery good",0.115864944510885,0.265846724944103,0.43583363509649,0.663869495394751,-0.405194636379556,0.636924525401326
"638","isolation_item_communicate","TGF_beta1","isolation_item_communicate3",-0.177194948879808,0.40666738367381,-0.435724515890698,0.66398520042009,-0.974263020880476,0.619873123120861
"639","social_relationships_ordinal","CX3CL1","social_relationships_ordinal.L",-0.130036667201729,0.29918894917736,-0.434630582310187,0.664739809193473,-0.716447007589354,0.456373673185896
"640","social_relationships_nominal","VEGF","social_relationships_nominalGood",0.135643780353809,0.315910812468056,0.429373655476021,0.668548149791114,-0.483541412083581,0.754828972791199
"641","isolation_item_communicate","beta_NGF","isolation_item_communicate1",-0.155890485520834,0.363088477466732,-0.42934572478995,0.668604585630269,-0.867543901355628,0.555762930313961
"642","social_activities_ordinal","TGF_beta1","social_activities_ordinal.C",-0.109658992191315,0.25750297326202,-0.425855246648869,0.671101884994912,-0.614364819784875,0.395046835402245
"643","isolation_item_visit","IL_10","isolation_item_visit3",-0.229992638661538,0.541999719521752,-0.424340881328275,0.672228743699305,-1.29231208892417,0.832326811601096
"644","isolation_item_communicate","IFN_gamma","isolation_item_communicate0",-0.464023887812501,1.0978012344486,-0.422684793250001,0.673441921218511,-2.61571430733175,1.68766653170675
"645","social_relationships_nominal","IL_1beta","social_relationships_nominalFair",0.1656742024,0.393655434400506,0.420860955856747,0.674733467852701,-0.605890449024993,0.937238853824993
"646","social_relationships_nominal","BDNF","social_relationships_nominalGood",0.114956079460689,0.273370307430209,0.420514139012837,0.674985941495906,-0.420849723102521,0.650761882023899
"647","social_activities_nominal","CX3CL1","social_activities_nominalGood",-0.139947938944058,0.33521372135686,-0.417488694608276,0.677189957805831,-0.796966832803502,0.517070954915387
"648","isolation_item_visit","IL_12p70","isolation_item_visit3",0.220624893323077,0.530643938940564,0.415768233900036,0.678470465905122,-0.819437227000428,1.26068701364658
"649","isolation_item_visit","IL_1beta","isolation_item_visit4",0.241575400777778,0.582341327164169,0.414834718933961,0.679151519256653,-0.899813600463993,1.38296440201955
"650","isolation_item_visit","IFN_alpha2","isolation_item_visit1",0.177706244077777,0.428403188653372,0.414810740873272,0.679169016149383,-0.661964005682831,1.01737649383839
"651","social_activities_nominal","IP_10","social_activities_nominalFair",-0.177825760666667,0.429795332715945,-0.413745211105383,0.679920945673391,-1.02022461278992,0.664573091456586
"652","social_activities_nominal","IL_12p70","social_activities_nominalVery good",-0.0994487979811323,0.241848868992162,-0.411202245416972,0.681778554246731,-0.57347258120577,0.374574985243506
"653","social_activities_ordinal","sTREM_1","social_activities_ordinal.Q",0.124686115716069,0.304149255226973,0.409950422607549,0.682693717300882,-0.471446424528797,0.720818655960935
"654","social_relationships_d","IFN_beta","social_relationships_dHigh",-0.122392060769071,0.298771774339504,-0.409650680823663,0.682896736839474,-0.707984738474499,0.463200616936356
"655","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.Q",0.0857813696222223,0.209733676805892,0.40900141040112,0.683387821961665,-0.325296636917325,0.49685937616177
"656","isolation_item_communicate","IL_6","isolation_item_communicate0",-0.460400719666667,1.12960717082697,-0.40757595344372,0.684465033888572,-2.67443077448753,1.7536293351542
"657","isolation_item_visit","IP_10","isolation_item_visit5",0.229168886228572,0.563536341760026,0.406662124953355,0.685125203221702,-0.875362343621079,1.33370011607822
"658","social_activities_d","sTREM_2","social_activities_dHigh",0.151396988669966,0.372898396745826,0.406000642510569,0.685568339284262,-0.579483868951852,0.882277846291784
"659","race_f","IL_1beta","race_fOther",0.195143533732432,0.483009663874995,0.404015795805974,0.687046935645866,-0.751555407462558,1.14184247492742
"660","isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.C",-0.0886630279117379,0.219640095529137,-0.403674145643304,0.687289194706163,-0.519157615148846,0.34183155932537
"661","isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate0",-0.4261981506875,1.05618866258684,-0.403524640800105,0.687432553757333,-2.49632792935771,1.64393162798271
"662","social_relationships_nominal","IFN_gamma","social_relationships_nominalVery good",-0.112956196980861,0.280081405805311,-0.403297736442306,0.687565175834246,-0.661915752359271,0.436003358397549
"663","isolation_item_visit","IFN_lambda2_3","isolation_item_visit3",-0.217644514369231,0.53976420517708,-0.403221466487998,0.687646138927959,-1.27558235651631,0.840293327777846
"664","isolation_item_communicate","sTREM_1","isolation_item_communicate1",-0.202690015833333,0.502982791203631,-0.402976044862885,0.687834768562769,-1.18853628659245,0.783156254925783
"665","race_f","IFN_beta","race_fOther",0.165455700045946,0.411361609737474,0.402214733046036,0.688367622912012,-0.640813055039504,0.971724455131396
"666","social_activities_d","sRAGE","social_activities_dHigh",0.201781624283828,0.502321786577934,0.401697934820754,0.688722781573701,-0.782769077408924,1.18633232597658
"667","isolation_item_communicate","sTREM_1","isolation_item_communicate2",-0.188768912261905,0.469963572610378,-0.40166711477956,0.688794800614337,-1.10989751457825,0.732359690054436
"668","isolation_item_communicate_d","IL_12p70","isolation_item_communicate_dHigh",-0.0794321842658045,0.198103270721134,-0.40096351754646,0.689269578892797,-0.467714594879227,0.308850226347618
"669","isolation_item_visit","sTREM_2","isolation_item_visit5",-0.207180200514285,0.519163619580401,-0.399065328733419,0.690696002994738,-1.22474089489187,0.810380493863302
"670","social_relationships_ordinal","IFN_alpha2","social_relationships_ordinal.C",-0.0622504442059082,0.15620432528589,-0.39851933736134,0.691072331849346,-0.368410921766253,0.243910033354437
"671","isolation_item_visit","IL_1beta","isolation_item_visit0",0.236376069125001,0.595198093486149,0.39713848500508,0.692111697481195,-0.930212194107851,1.40296433235785
"672","isolation_item_visit","sTREM_2","isolation_item_visit1",0.167475036033334,0.423158751014818,0.395773538020177,0.693115215610475,-0.66191611595571,0.996866188022377
"673","isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate4",0.124968982669643,0.317523072416589,0.393574494346301,0.694741567940845,-0.497376239266872,0.747314204606157
"674","race_f","IFN_alpha2","race_fOther",-0.165896065221621,0.42195291483227,-0.393162505554836,0.695019999232604,-0.99292377829287,0.661131647849627
"675","social_activities_ordinal","IFN_alpha2","social_activities_ordinal.C",-0.0698116008162484,0.177944785547559,-0.392321700247799,0.695631181855474,-0.418583380489464,0.278960178856967
"676","social_relationships_d","BDNF","social_relationships_dHigh",-0.130536521984535,0.334316387200097,-0.39045804208935,0.696988905871013,-0.785796640896724,0.524723596927655
"677","race_f","IL_12p70","race_fOther",0.178364682083784,0.457592250242559,0.389789560442155,0.697504877505616,-0.718516128391632,1.0752454925592
"678","isolation_item_communicate_d","IL_18","isolation_item_communicate_dHigh",0.0792953837622126,0.204025259670042,0.388654737606766,0.698326096778004,-0.32059412519107,0.479184892715495
"679","social_activities_nominal","IP_10","social_activities_nominalGood",-0.106753281772727,0.274898018464014,-0.388337763834053,0.698567598184167,-0.645553397962194,0.432046834416739
"680","social_relationships_d","sRAGE","social_relationships_dHigh",0.153870686284536,0.39705946867556,0.387525543208403,0.699151610266716,-0.624365872319561,0.932107244888633
"681","isolation_item_communicate","VEGF","isolation_item_communicate3",-0.144294234267628,0.372525280255266,-0.38734078441268,0.699335399180557,-0.87444378356795,0.585855315032694
"682","isolation_item_communicate","TGF_beta1","isolation_item_communicate2",-0.203773775044643,0.526233419137306,-0.387230775610383,0.699416569404785,-1.23519127655376,0.827643726464476
"683","isolation_cat_nominal","BDNF","isolation_cat_nominalMost Isolated",0.1251004926875,0.323116626226988,0.38716823132344,0.699430490690047,-0.508208094717396,0.758409080092396
"684","isolation_item_communicate","TNF","isolation_item_communicate0",-0.413122068999999,1.07467228862834,-0.384416787677003,0.701494059499092,-2.51947975471154,1.69323561671154
"685","race_dichotomized","VEGF","race_dichotomized",0.0938269836748566,0.24452364236685,0.383713340626962,0.701966795770145,-0.385439355364169,0.573093322713882
"686","isolation_item_communicate_d","BDNF","isolation_item_communicate_dHigh",-0.0755265927341956,0.19719846132474,-0.382997880545431,0.702503038048214,-0.462035576930686,0.310982391462295
"687","race_f","IFN_lambda2_3","race_fBlack",-0.0930222133789659,0.244135402083551,-0.381027137338856,0.70397557606907,-0.571527601462726,0.385483174704794
"688","isolation_item_communicate_d","IL_1beta","isolation_item_communicate_dHigh",0.0780970547492815,0.205192535059901,0.380603781353366,0.704273563615591,-0.324080313968124,0.480274423466687
"689","social_activities_nominal","sRAGE","social_activities_nominalVery good",-0.109112190470247,0.288181313061455,-0.378623406601589,0.705746837644944,-0.673947564070698,0.455723183130204
"690","isolation_cat_nominal","IL_18","isolation_cat_nominalMost Isolated",-0.1259178631275,0.338757891993168,-0.371704589335559,0.710876377047602,-0.78988333143411,0.538047605179109
"691","isolation_item_visit","sTREM_2","isolation_item_visit3",-0.173090263107691,0.466581188491692,-0.37097565734966,0.711440403805952,-1.08758939255141,0.741408866336025
"692","isolation_item_communicate","MCP_1","isolation_item_communicate2",-0.154067258255952,0.417815670972826,-0.368744565988222,0.71310552442982,-0.972985973362692,0.664851456850787
"693","race_f","IFN_beta","race_fAsian",-0.328854115554053,0.896243145108593,-0.366925111058124,0.714434993524334,-2.0854906799669,1.42778244885879
"694","race_f","IL_8","race_fAsian",-0.446036553959459,1.21701220249983,-0.366501299693848,0.71475018880462,-2.83138047085912,1.9393073629402
"695","race_f","TGF_beta1","race_fBlack",-0.11452987841651,0.312544848078169,-0.36644302128399,0.714793535251681,-0.727117780649722,0.498058023816702
"696","isolation_item_communicate","VEGF","isolation_item_communicate5",0.123195737153186,0.336275112296721,0.366354013866127,0.714882700393473,-0.535903482948386,0.782294957254759
"697","isolation_cat_nominal","BDNF","isolation_cat_nominalSomewhat Isolated",0.0918902360444446,0.251750378196919,0.365005354520533,0.7158558144432,-0.401540505221516,0.585320977310406
"698","isolation_item_visit","IFN_lambda1","isolation_item_visit1",-0.178372310205557,0.492422107482239,-0.362234569681644,0.717941133741654,-1.14351964087075,0.786775020459631
"699","race_f","GM_CSF","race_fOther",-0.145283533243243,0.40191526917215,-0.361478013867184,0.718489834134644,-0.933037460820657,0.642470394334171
"700","social_relationships_d","IL_6","social_relationships_dHigh",0.132181364675259,0.367888294858398,0.359297554509409,0.720094049022402,-0.588879693247202,0.853242422597719
"701","race_f","sRAGE","race_fUnknown",-0.221993772128378,0.620956556432042,-0.357502903913172,0.721454014769292,-1.43906862273518,0.995081078478424
"702","isolation_cat_d","GM_CSF","isolation_cat_dHigh",-0.0723039007439021,0.204109151514195,-0.354241346884799,0.723868421327241,-0.472357837711725,0.32775003622392
"703","isolation_item_visit","VEGF","isolation_item_visit5",0.245488478085712,0.693665549308438,0.35390034625542,0.724158651507658,-1.11409599855883,1.60507295473025
"704","isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.Q",0.0666041263733731,0.18878964062898,0.352795450806897,0.724962729840968,-0.303423569259428,0.436631822006174
"705","isolation_item_visit","IFN_gamma","isolation_item_visit1",0.176795883094443,0.503156510819088,0.351373537443919,0.726047384944339,-0.809390878110969,1.16298264429985
"706","isolation_item_communicate","GM_CSF","isolation_item_communicate3",0.0982330064775641,0.282849951313685,0.34729723664906,0.72910525376588,-0.456152898097259,0.652618911052387
"707","race_f","sTREM_2","race_fAsian",-0.311704840743243,0.899877195272535,-0.346385976198498,0.729766182699416,-2.07546414347741,1.45205446199093
"708","isolation_item_visit","IL_10","isolation_item_visit5",0.207492148657143,0.603081613958994,0.344053182611618,0.73152870295621,-0.974547814702485,1.38953211201677
"709","isolation_item_communicate","IL_12p70","isolation_item_communicate1",0.152158453458334,0.446907834292867,0.340469425198354,0.73422444480081,-0.723780901755685,1.02809780867235
"710","social_relationships_ordinal","IFN_lambda2_3","social_relationships_ordinal.Q",-0.0771132964500261,0.227037490801206,-0.33965005593524,0.734811679611771,-0.522106778420389,0.367880185520337
"711","isolation_cat_nominal","VILIP_1","isolation_cat_nominalMost Isolated",-0.1143906658625,0.337027764096849,-0.339410214968607,0.734991793639428,-0.774965083492324,0.546183751767323
"712","social_relationships_nominal","BDNF","social_relationships_nominalVery good",0.0914386670047855,0.272025754954219,0.33613974169532,0.737449301756511,-0.441731812705484,0.624609146715055
"713","isolation_item_visit","sRAGE","isolation_item_visit5",-0.237725501542859,0.707344282613687,-0.336081746026766,0.737513387531517,-1.62412029546569,1.14866929237997
"714","isolation_cat_nominal","GM_CSF","isolation_cat_nominalMost Isolated",-0.0965930749375001,0.288446219912718,-0.334873776355012,0.738401310170727,-0.661947665966428,0.468761516091427
"715","race_f","sRAGE","race_fAsian",-0.406444968878378,1.21779599936168,-0.333754560773251,0.739249944753935,-2.79332512762726,1.98043518987051
"716","isolation_item_visit","VEGF","isolation_item_visit1",-0.188172084283335,0.565391403397264,-0.332817377754006,0.739968858500833,-1.29633923494197,0.919995066375302
"717","isolation_item_visit","VEGF","isolation_item_visit0",0.224537071174998,0.675359799022756,0.332470294352585,0.740230094825987,-1.0991681349096,1.5482422772596
